CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
6307;57;23.4;3;70.2
6307;91;2.8;3;8.4
6308;7;92.36;2;184.72
6308;10;109.14;8;873.12
6308;28;75.27;3;225.81
6308;38;25.27;1;25.27
6308;48;46.77;9;420.93
6309;64;4.94;8;39.52
6309;67;2.51;4;10.04
6309;84;2.09;9;18.81
6310;5;8.34;4;33.36
6310;14;106.69;3;320.07
6310;15;8.86;4;35.44
6310;27;102.98;1;102.98
6310;43;46.11;7;322.77
6310;44;18.39;5;91.95
6310;70;1.67;3;5.01
6310;71;2.5;9;22.5
6311;7;64.19;3;192.57
6311;9;6.29;5;31.45
6311;15;6.79;1;6.79
6311;26;7.01;9;63.09
6311;57;15.77;9;141.93
6311;81;1.86;7;13.02
6311;88;1.47;6;8.82
6312;13;118.33;6;709.98
6312;20;7.02;6;42.12
6312;62;5.52;1;5.52
6313;23;42.93;6;257.58
6313;42;73.69;5;368.45
6314;6;9.74;8;77.92
6314;25;8.9;6;53.4
6314;33;66.25;5;331.25
6314;56;40.52;7;283.64
6314;63;1.91;6;11.46
6314;83;2.13;4;8.52
6315;7;84.75;4;339.0
6315;47;58.65;6;351.9
6315;56;34.86;4;139.44
6315;76;1.9;2;3.8
6315;84;5.7;7;39.9
6316;13;167.34;7;1171.38
6316;38;19.99;1;19.99
6316;45;24.6;6;147.6
6316;58;20.45;8;163.6
6317;78;3.61;2;7.22
6317;85;5.71;7;39.97
6318;10;113.08;1;113.08
6318;11;93.48;6;560.88
6318;31;49.39;5;246.95
6318;42;51.97;6;311.82
6318;45;22.91;6;137.46
6318;76;1.06;8;8.48
6318;82;3.47;8;27.76
6318;83;4.53;7;31.71
6318;85;5.89;9;53.01
6319;13;122.67;1;122.67
6319;18;7.13;8;57.04
6319;27;104.28;4;417.12
6319;30;30.16;3;90.48
6319;36;33.76;9;303.84
6319;41;66.14;6;396.84
6319;44;21.42;7;149.94
6319;48;69.09;8;552.72
6319;74;2.62;9;23.58
6320;2;76.26;4;305.04
6320;7;84.77;1;84.77
6320;12;6.06;6;36.36
6320;21;9.24;8;73.92
6320;27;116.71;6;700.26
6320;47;71.68;2;143.36
6320;54;37.06;9;333.54
6320;64;4.43;2;8.86
6320;83;5.09;3;15.27
6321;18;9.47;6;56.82
6321;30;47.13;7;329.91
6321;33;44.29;6;265.74
6321;49;78.62;5;393.1
6321;50;34.79;5;173.95
6321;53;60.83;1;60.83
6322;2;98.53;5;492.65
6322;6;8.7;9;78.3
6322;50;73.44;2;146.88
6322;68;4.02;1;4.02
6323;45;20.21;2;40.42
6323;46;72.4;4;289.6
6324;3;179.32;2;358.64
6324;8;6.91;1;6.91
6324;16;73.24;2;146.48
6324;20;8.14;1;8.14
6324;50;66.56;6;399.36
6324;55;37.94;9;341.46
6324;87;5.17;7;36.19
6324;89;5.42;1;5.42
6324;90;5.08;8;40.64
6325;2;78.8;3;236.4
6325;4;128.57;4;514.28
6325;15;7.77;1;7.77
6325;32;66.04;9;594.36
6325;41;46.13;5;230.65
6325;49;72.84;7;509.88
6325;55;43.08;1;43.08
6325;67;1.55;4;6.2
6325;73;4.36;4;17.44
6325;79;5.32;8;42.56
6326;14;178.24;2;356.48
6326;39;28.56;4;114.24
6326;73;5.88;5;29.4
6327;2;83.05;9;747.45
6327;26;7.14;3;21.42
6327;61;4.9;5;24.5
6327;68;5.22;4;20.88
6327;75;2.22;1;2.22
6328;71;3.04;5;15.2
6328;79;4.68;8;37.44
6328;85;5.61;6;33.66
6329;30;59.37;4;237.48
6329;33;48.47;1;48.47
6329;55;77.86;9;700.74
6329;82;1.11;2;2.22
6330;1;67.83;9;610.47
6330;3;100.39;1;100.39
6330;19;144.59;2;289.18
6330;33;43.84;6;263.04
6330;38;20.04;6;120.24
6330;55;80.87;2;161.74
6330;67;3.95;2;7.9
6330;75;2.6;7;18.2
6330;91;2.77;1;2.77
6331;45;17.38;9;156.42
6331;86;5.39;3;16.17
6332;2;78.87;2;157.74
6332;6;9.96;8;79.68
6332;16;90.46;7;633.22
6332;45;28.39;5;141.95
6332;67;1.94;3;5.82
6332;74;5.5;6;33.0
6332;90;2.93;2;5.86
6333;23;50.09;5;250.45
6333;24;74.29;3;222.87
6334;32;70.13;7;490.91
6334;48;48.96;8;391.68
6335;10;100.79;3;302.37
6335;46;73.5;7;514.5
6335;52;41.07;3;123.21
6335;54;33.1;5;165.5
6335;67;2.96;8;23.68
6335;72;5.7;6;34.2
6335;82;4.27;6;25.62
6336;2;93.1;3;279.3
6336;24;68.04;8;544.32
6336;30;61.26;2;122.52
6336;34;58.87;2;117.74
6336;45;27.35;4;109.4
6336;49;30.24;4;120.96
6336;77;4.02;7;28.14
6336;88;5.83;9;52.47
6337;30;83.8;2;167.6
6337;42;32.15;3;96.45
6337;43;59.47;8;475.76
6337;48;74.64;7;522.48
6337;56;34.7;7;242.9
6337;57;16.47;3;49.41
6337;59;3.1;4;12.4
6337;65;4.37;5;21.85
6337;70;2.37;5;11.85
6338;22;7.38;8;59.04
6338;64;3.32;6;19.92
6338;67;2.11;8;16.88
6339;11;114.34;4;457.36
6339;15;8.76;5;43.8
6339;17;93.84;7;656.88
6339;33;63.14;2;126.28
6339;37;45.58;7;319.06
6339;43;63.58;2;127.16
6339;57;29.76;9;267.84
6339;59;2.29;9;20.61
6339;63;1.28;9;11.52
6339;88;2.56;1;2.56
6340;13;152.53;8;1220.24
6340;28;63.39;8;507.12
6340;29;64.16;5;320.8
6340;33;38.36;3;115.08
6340;53;43.4;6;260.4
6340;54;52.26;9;470.34
6340;58;25.04;3;75.12
6340;65;4.83;2;9.66
6340;76;2.04;6;12.24
6340;82;5.57;8;44.56
6341;9;6.68;1;6.68
6341;60;3.06;2;6.12
6342;12;6.96;8;55.68
6342;23;45.42;6;272.52
6342;30;50.22;5;251.1
6342;72;4.43;7;31.01
6342;88;5.85;2;11.7
6343;7;51.04;8;408.32
6343;22;6.77;4;27.08
6343;30;46.06;6;276.36
6343;32;68.82;3;206.46
6343;49;62.91;8;503.28
6343;58;18.26;4;73.04
6343;69;4.48;5;22.4
6344;6;7.15;6;42.9
6344;17;76.29;8;610.32
6345;1;48.18;8;385.44
6345;17;80.85;1;80.85
6345;20;7.51;3;22.53
6345;35;21.15;9;190.35
6345;37;60.38;7;422.66
6345;38;24.67;8;197.36
6345;43;45.82;7;320.74
6345;46;43.62;9;392.58
6345;91;2.26;7;15.82
6346;63;1.63;3;4.89
6346;87;3.17;6;19.02
6347;3;121.48;7;850.36
6347;4;131.35;4;525.4
6347;10;109.67;7;767.69
6347;12;8.64;1;8.64
6347;19;147.72;1;147.72
6347;32;32.16;5;160.8
6347;49;76.64;9;689.76
6347;60;1.87;4;7.48
6347;85;5.7;5;28.5
6348;11;145.87;7;1021.09
6348;15;7.99;6;47.94
6348;23;67.02;4;268.08
6348;59;5.01;2;10.02
6348;63;3.3;9;29.7
6348;75;5.31;3;15.93
6349;11;94.03;5;470.15
6349;17;86.61;1;86.61
6349;25;6.19;3;18.57
6349;27;105.99;3;317.97
6349;28;75.96;7;531.72
6349;50;45.41;4;181.64
6349;51;49.92;4;199.68
6349;68;2.82;2;5.64
6349;73;4.43;8;35.44
6350;20;6.69;4;26.76
6350;32;33.14;8;265.12
6350;44;17.86;1;17.86
6350;51;33.18;8;265.44
6350;52;71.75;9;645.75
6350;55;72.03;7;504.21
6350;64;4.6;1;4.6
6350;72;1.8;6;10.8
6350;85;5.2;8;41.6
6350;91;5.43;1;5.43
6351;3;132.39;7;926.73
6351;31;70.76;2;141.52
6351;38;22.69;7;158.83
6351;45;16.9;7;118.3
6351;66;2.28;9;20.52
6351;78;3.26;1;3.26
6352;1;45.95;3;137.85
6352;18;7.53;6;45.18
6352;19;132.1;1;132.1
6352;34;38.57;4;154.28
6352;55;33.56;1;33.56
6352;75;5.92;3;17.76
6352;80;1.75;5;8.75
6353;69;2.9;6;17.4
6354;1;55.59;3;166.77
6354;12;9.67;1;9.67
6354;33;55.54;7;388.78
6354;43;69.99;4;279.96
6354;46;31.63;1;31.63
6354;50;51.54;3;154.62
6354;62;1.71;1;1.71
6354;65;3.73;2;7.46
6354;68;2.36;5;11.8
6354;84;1.93;8;15.44
6355;4;128.42;2;256.84
6355;36;76.92;8;615.36
6355;48;40.96;1;40.96
6355;53;78.18;1;78.18
6356;3;151.2;1;151.2
6356;62;3.62;9;32.58
6356;72;3.82;3;11.46
6356;91;1.47;8;11.76
6357;33;71.08;1;71.08
6357;37;59.17;3;177.51
6357;45;20.99;4;83.96
6357;47;32.85;8;262.8
6357;71;1.5;7;10.5
6357;73;3.3;7;23.1
6357;78;4.74;3;14.22
6357;79;1.97;3;5.91
6357;87;1.25;4;5.0
6357;90;1.17;8;9.36
6358;7;89.28;1;89.28
6358;42;70.7;3;212.1
6358;47;31.23;3;93.69
6358;57;21.24;2;42.48
6358;64;1.47;9;13.23
6358;81;5.77;5;28.85
6359;4;161.4;1;161.4
6359;6;7.32;2;14.64
6359;31;71.02;1;71.02
6359;45;20.3;7;142.1
6359;48;66.84;5;334.2
6359;58;15.55;7;108.85
6359;60;2.35;3;7.05
6359;77;1.89;5;9.45
6359;83;3.71;7;25.97
6359;85;3.32;6;19.92
6360;6;9.03;5;45.15
6360;30;47.45;9;427.05
6360;34;75.33;9;677.97
6360;56;69.57;5;347.85
6360;69;4.7;3;14.1
6360;72;1.87;5;9.35
6360;75;5.41;8;43.28
6360;76;2.38;1;2.38
6360;86;2.75;3;8.25
6360;88;1.16;4;4.64
6361;11;96.8;8;774.4
6361;19;154.49;1;154.49
6361;31;30.6;9;275.4
6361;49;44.91;3;134.73
6361;68;2.51;9;22.59
6362;28;48.62;3;145.86
6362;41;39.69;8;317.52
6362;45;16.08;2;32.16
6362;71;4.0;8;32.0
6363;4;95.43;1;95.43
6363;29;44.55;9;400.95
6364;24;81.39;4;325.56
6364;69;5.15;4;20.6
6364;89;5.54;2;11.08
6365;31;83.48;1;83.48
6365;58;23.89;1;23.89
6365;66;2.46;8;19.68
6366;12;9.16;2;18.32
6366;30;32.05;3;96.15
6366;37;37.78;2;75.56
6367;1;86.2;5;431.0
6367;20;6.21;4;24.84
6367;35;18.1;3;54.3
6367;48;30.09;5;150.45
6367;49;55.76;9;501.84
6367;55;76.97;3;230.91
6367;56;73.07;7;511.49
6368;35;22.57;9;203.13
6368;38;22.84;6;137.04
6368;43;53.07;8;424.56
6368;49;79.16;1;79.16
6368;53;59.45;6;356.7
6368;63;1.21;8;9.68
6368;71;2.4;7;16.8
6369;3;136.62;3;409.86
6369;50;37.35;1;37.35
6369;76;3.65;4;14.6
6370;4;143.38;6;860.28
6370;19;116.39;1;116.39
6370;26;7.96;5;39.8
6370;38;27.21;5;136.05
6370;59;4.68;5;23.4
6371;40;22.34;1;22.34
6371;46;75.05;1;75.05
6371;53;34.21;3;102.63
6371;56;33.8;6;202.8
6371;91;4.1;4;16.4
6372;6;8.01;1;8.01
6372;23;59.57;2;119.14
6372;59;5.23;2;10.46
6373;47;63.39;2;126.78
6373;67;1.02;9;9.18
6373;73;2.97;8;23.76
6374;31;33.98;5;169.9
6374;34;32.24;8;257.92
6374;41;37.44;3;112.32
6374;49;60.02;9;540.18
6374;59;1.78;2;3.56
6374;69;2.73;5;13.65
6374;82;2.48;3;7.44
6374;88;3.75;5;18.75
6375;19;136.73;7;957.11
6375;38;23.6;4;94.4
6375;39;29.82;5;149.1
6375;40;27.47;3;82.41
6375;44;25.39;5;126.95
6375;69;3.52;7;24.64
6375;86;5.31;3;15.93
6376;25;8.61;3;25.83
6376;46;63.64;8;509.12
6376;89;4.89;4;19.56
6377;9;9.45;4;37.8
6377;28;40.79;3;122.37
6377;57;28.9;7;202.3
6377;60;4.0;8;32.0
6377;70;1.73;8;13.84
6378;24;50.03;8;400.24
6378;25;7.13;3;21.39
6378;29;47.71;4;190.84
6378;51;72.74;7;509.18
6378;57;28.46;9;256.14
6378;59;1.18;1;1.18
6378;62;4.01;9;36.09
6378;68;5.68;4;22.72
6378;70;3.42;3;10.26
6378;82;2.75;5;13.75
6379;58;21.09;2;42.18
6380;34;35.34;6;212.04
6380;39;21.1;9;189.9
6380;44;17.07;3;51.21
6380;49;46.27;7;323.89
6380;51;68.26;5;341.3
6381;56;42.53;8;340.24
6382;5;7.27;2;14.54
6382;23;44.68;9;402.12
6382;40;26.49;2;52.98
6382;50;75.5;4;302.0
6382;59;1.05;1;1.05
6382;76;2.5;6;15.0
6383;1;45.85;8;366.8
6383;18;9.84;7;68.88
6383;25;6.88;4;27.52
6383;26;8.36;7;58.52
6383;30;70.3;8;562.4
6383;49;55.17;1;55.17
6383;50;57.73;7;404.11
6383;78;1.38;3;4.14
6383;85;1.02;2;2.04
6384;13;146.4;6;878.4
6384;14;146.28;2;292.56
6384;24;98.0;7;686.0
6384;39;17.99;8;143.92
6384;48;45.18;8;361.44
6384;53;72.73;1;72.73
6384;78;3.51;8;28.08
6385;4;170.33;8;1362.64
6385;42;64.75;6;388.5
6385;69;3.46;9;31.14
6385;76;4.33;6;25.98
6386;9;9.12;7;63.84
6386;32;50.3;9;452.7
6386;83;2.97;5;14.85
6386;87;1.09;7;7.63
6387;27;108.23;6;649.38
6387;49;32.02;4;128.08
6387;74;2.9;1;2.9
6388;49;37.74;4;150.96
6388;50;30.6;8;244.8
6388;83;5.16;4;20.64
6389;4;169.01;1;169.01
6389;26;8.47;3;25.41
6389;33;51.74;7;362.18
6389;55;65.69;9;591.21
6389;65;2.08;1;2.08
6389;69;2.6;4;10.4
6389;88;5.15;6;30.9
6390;14;102.18;6;613.08
6390;18;9.86;6;59.16
6390;34;67.31;4;269.24
6390;46;32.23;5;161.15
6390;66;1.27;2;2.54
6390;71;5.16;8;41.28
6391;12;8.55;4;34.2
6391;13;169.26;4;677.04
6391;52;42.73;7;299.11
6391;67;4.27;1;4.27
6391;91;4.43;8;35.44
6392;4;107.29;2;214.58
6392;47;30.04;1;30.04
6392;54;65.93;4;263.72
6392;59;4.35;8;34.8
6392;72;1.73;2;3.46
6392;88;3.58;1;3.58
6393;8;6.7;5;33.5
6393;16;86.12;1;86.12
6393;17;94.82;3;284.46
6393;28;71.77;9;645.93
6393;44;24.92;8;199.36
6393;48;55.56;9;500.04
6393;52;38.45;7;269.15
6393;65;2.12;5;10.6
6393;78;2.99;3;8.97
6393;79;3.83;1;3.83
6394;4;145.65;2;291.3
6394;25;9.29;2;18.58
6394;27;118.5;9;1066.5
6394;35;28.46;8;227.68
6394;60;4.17;7;29.19
6394;80;1.19;9;10.71
6394;87;2.14;1;2.14
6394;88;2.48;1;2.48
6395;6;6.42;5;32.1
6395;33;59.87;1;59.87
6395;37;54.4;1;54.4
6395;62;5.03;9;45.27
6396;7;76.49;5;382.45
6396;24;84.48;3;253.44
6396;25;7.97;5;39.85
6396;35;16.9;5;84.5
6396;41;62.23;4;248.92
6396;45;19.6;2;39.2
6396;49;76.58;7;536.06
6396;55;67.55;1;67.55
6396;75;5.11;9;45.99
6396;86;3.42;9;30.78
6397;7;53.48;5;267.4
6397;16;74.49;4;297.96
6397;50;44.88;2;89.76
6397;55;61.1;3;183.3
6397;56;36.49;4;145.96
6397;59;4.0;8;32.0
6397;64;5.55;9;49.95
6397;71;3.05;4;12.2
6397;76;2.83;9;25.47
6398;42;48.83;1;48.83
6398;47;67.92;7;475.44
6398;48;66.57;5;332.85
6398;78;2.65;2;5.3
6399;13;146.78;1;146.78
6399;16;82.67;3;248.01
6399;28;61.3;5;306.5
6399;29;64.83;8;518.64
6399;33;69.25;2;138.5
6399;62;3.93;7;27.51
6399;90;4.79;8;38.32
6400;26;6.9;9;62.1
6400;27;106.11;6;636.66
6400;28;34.16;4;136.64
6400;68;4.67;1;4.67
6400;81;4.31;5;21.55
6400;91;5.06;7;35.42
6401;3;102.05;9;918.45
6401;11;135.59;7;949.13
6401;14;111.88;2;223.76
6401;36;37.79;5;188.95
6401;63;4.66;4;18.64
6401;68;2.48;7;17.36
6401;71;4.54;3;13.62
6402;20;8.66;6;51.96
6402;31;39.8;2;79.6
6402;50;56.26;2;112.52
6402;57;28.95;8;231.6
6402;78;4.0;1;4.0
6403;36;66.05;9;594.45
6403;45;26.03;7;182.21
6403;61;2.68;4;10.72
6404;9;9.69;8;77.52
6404;11;169.47;7;1186.29
6404;13;175.57;8;1404.56
6404;14;172.6;7;1208.2
6404;33;32.17;2;64.34
6404;49;51.02;3;153.06
6404;75;2.82;1;2.82
6405;4;156.53;5;782.65
6405;22;6.88;6;41.28
6405;44;21.49;4;85.96
6405;45;21.38;4;85.52
6405;58;27.64;8;221.12
6405;77;4.88;2;9.76
6405;79;2.54;2;5.08
6405;81;3.11;9;27.99
6405;82;5.34;3;16.02
6405;86;5.56;9;50.04
6406;5;6.91;8;55.28
6406;19;121.2;5;606.0
6406;22;8.84;8;70.72
6406;31;47.71;3;143.13
6406;41;50.34;2;100.68
6406;49;69.7;7;487.9
6406;61;1.72;1;1.72
6406;86;3.44;3;10.32
6407;16;71.77;5;358.85
6407;20;6.26;7;43.82
6407;26;6.74;1;6.74
6407;34;72.98;4;291.92
6407;36;64.93;2;129.86
6407;43;48.64;4;194.56
6407;67;1.96;6;11.76
6407;74;2.82;5;14.1
6407;81;3.34;4;13.36
6408;20;7.14;9;64.26
6408;22;9.09;4;36.36
6408;54;46.25;6;277.5
6408;70;1.35;1;1.35
6408;71;1.77;7;12.39
6409;1;91.46;9;823.14
6409;12;8.81;1;8.81
6409;65;3.28;7;22.96
6409;87;1.98;2;3.96
6410;14;92.14;1;92.14
6410;25;9.78;6;58.68
6410;75;2.41;8;19.28
6411;49;51.74;2;103.48
6412;3;117.71;2;235.42
6412;23;37.92;8;303.36
6412;38;23.23;9;209.07
6412;47;63.97;9;575.73
6412;61;2.34;9;21.06
6412;76;5.06;7;35.42
6412;79;2.01;2;4.02
6412;87;1.97;5;9.85
6413;3;166.13;6;996.78
6413;4;121.32;9;1091.88
6413;23;92.66;5;463.3
6413;34;58.38;4;233.52
6413;56;30.95;7;216.65
6413;59;1.41;7;9.87
6413;62;2.08;1;2.08
6413;72;4.9;3;14.7
6413;84;2.77;2;5.54
6414;3;136.41;6;818.46
6414;78;5.52;3;16.56
6415;12;7.93;2;15.86
6416;10;109.76;9;987.84
6416;14;119.55;4;478.2
6416;16;82.17;5;410.85
6416;19;143.91;1;143.91
6416;21;7.66;6;45.96
6416;41;46.75;5;233.75
6416;44;28.47;2;56.94
6416;51;74.94;4;299.76
6416;59;2.65;9;23.85
6416;86;5.23;6;31.38
6417;15;8.87;3;26.61
6417;24;65.06;3;195.18
6417;28;34.99;2;69.98
6417;35;23.13;6;138.78
6417;49;56.66;2;113.32
6417;67;1.88;2;3.76
6417;69;4.55;9;40.95
6417;73;3.45;6;20.7
6417;85;4.76;6;28.56
6417;90;2.7;2;5.4
6418;8;6.37;6;38.22
6418;11;157.98;6;947.88
6418;51;47.05;8;376.4
6418;54;56.77;6;340.62
6418;56;80.94;2;161.88
6418;64;2.73;5;13.65
6418;65;5.79;2;11.58
6418;75;3.61;9;32.49
6418;79;5.84;9;52.56
6419;6;8.18;5;40.9
6419;19;130.98;7;916.86
6419;20;8.59;5;42.95
6419;25;6.57;3;19.71
6419;36;82.68;4;330.72
6419;57;17.91;2;35.82
6419;84;1.94;7;13.58
6420;22;7.44;8;59.52
6420;24;47.41;5;237.05
6420;48;46.11;2;92.22
6420;58;26.21;2;52.42
6421;10;103.42;3;310.26
6421;24;85.12;8;680.96
6421;26;7.8;2;15.6
6421;30;59.87;8;478.96
6421;50;44.89;5;224.45
6421;63;5.51;9;49.59
6421;74;2.35;2;4.7
6421;76;5.6;4;22.4
6422;1;96.96;9;872.64
6422;3;103.21;5;516.05
6422;29;46.83;6;280.98
6422;44;17.18;4;68.72
6422;54;52.84;4;211.36
6422;67;5.0;5;25.0
6423;5;6.43;2;12.86
6423;20;6.29;6;37.74
6423;23;51.38;7;359.66
6423;24;43.42;5;217.1
6423;26;8.01;5;40.05
6423;29;72.42;1;72.42
6423;34;37.59;8;300.72
6423;59;5.08;2;10.16
6423;64;1.22;1;1.22
6424;53;72.94;1;72.94
6424;58;27.51;4;110.04
6424;70;4.35;8;34.8
6424;82;4.06;3;12.18
6424;91;4.9;2;9.8
6425;7;84.29;6;505.74
6425;11;144.99;5;724.95
6425;18;8.52;4;34.08
6425;39;17.45;8;139.6
6425;45;22.57;9;203.13
6425;48;31.66;5;158.3
6425;53;70.95;3;212.85
6425;57;15.13;6;90.78
6425;81;5.71;5;28.55
6426;2;89.47;3;268.41
6426;6;9.54;6;57.24
6426;7;82.37;2;164.74
6426;12;7.79;8;62.32
6426;30;66.28;9;596.52
6426;36;38.92;5;194.6
6426;45;25.84;7;180.88
6426;60;2.3;5;11.5
6426;63;4.29;6;25.74
6426;85;2.79;3;8.37
6427;1;45.04;4;180.16
6427;8;8.46;3;25.38
6427;13;160.79;8;1286.32
6427;16;88.61;3;265.83
6427;29;33.16;8;265.28
6427;72;3.63;4;14.52
6428;14;115.25;6;691.5
6428;24;66.63;1;66.63
6428;77;2.61;6;15.66
6428;90;1.62;2;3.24
6429;2;89.19;6;535.14
6429;7;42.41;2;84.82
6429;16;91.34;1;91.34
6429;22;8.11;7;56.77
6429;31;81.32;8;650.56
6429;46;33.33;8;266.64
6429;63;2.92;3;8.76
6429;83;2.02;1;2.02
6429;90;4.49;5;22.45
6430;5;6.51;5;32.55
6430;6;8.03;3;24.09
6430;13;96.63;3;289.89
6430;28;40.83;7;285.81
6430;33;32.53;4;130.12
6430;37;66.79;2;133.58
6430;61;1.3;5;6.5
6430;82;4.64;1;4.64
6430;83;5.5;4;22.0
6431;90;1.15;4;4.6
6432;19;144.07;8;1152.56
6432;21;7.95;7;55.65
6432;27;107.16;6;642.96
6432;33;75.25;5;376.25
6432;50;74.85;1;74.85
6432;52;73.02;9;657.18
6432;55;33.99;5;169.95
6432;67;4.42;5;22.1
6432;73;5.67;2;11.34
6432;75;2.66;3;7.98
6433;4;124.29;6;745.74
6433;8;8.61;4;34.44
6433;30;66.88;9;601.92
6433;43;34.91;6;209.46
6434;50;61.0;4;244.0
6434;54;54.05;9;486.45
6435;13;129.09;7;903.63
6435;71;3.45;9;31.05
6435;83;2.56;4;10.24
6436;8;9.33;5;46.65
6437;20;8.22;8;65.76
6437;22;9.97;9;89.73
6437;47;54.86;7;384.02
6437;53;59.57;1;59.57
6437;67;1.18;4;4.72
6438;21;8.54;8;68.32
6438;25;8.49;6;50.94
6438;27;110.47;1;110.47
6438;54;53.57;3;160.71
6438;55;66.54;7;465.78
6438;69;2.0;2;4.0
6438;83;4.12;5;20.6
6439;6;7.5;8;60.0
6439;19;117.16;6;702.96
6439;31;74.17;8;593.36
6439;43;62.9;6;377.4
6439;57;15.37;9;138.33
6439;82;4.47;9;40.23
6440;20;8.69;6;52.14
6440;27;106.2;8;849.6
6440;32;52.71;3;158.13
6440;44;17.32;1;17.32
6440;60;2.73;2;5.46
6440;70;4.48;4;17.92
6440;71;5.06;2;10.12
6441;13;168.21;6;1009.26
6441;48;62.63;5;313.15
6441;53;84.0;4;336.0
6442;11;158.44;4;633.76
6442;21;9.92;1;9.92
6442;40;16.75;4;67.0
6442;47;49.37;9;444.33
6442;56;71.61;5;358.05
6442;65;1.74;3;5.22
6442;70;5.47;8;43.76
6442;82;2.18;7;15.26
6442;89;1.03;4;4.12
6442;90;3.99;6;23.94
6443;4;121.85;4;487.4
6443;44;24.05;4;96.2
6443;68;3.26;5;16.3
6444;13;117.16;3;351.48
6444;18;6.05;4;24.2
6444;45;26.21;3;78.63
6444;62;5.56;2;11.12
6444;68;3.01;4;12.04
6444;72;1.35;1;1.35
6444;77;2.74;6;16.44
6444;82;4.74;4;18.96
6444;90;4.01;4;16.04
6445;12;9.32;1;9.32
6445;31;69.17;2;138.34
6445;59;3.17;1;3.17
6445;81;3.8;5;19.0
6446;4;149.83;6;898.98
6446;30;75.16;9;676.44
6447;40;23.86;5;119.3
6447;41;71.69;3;215.07
6448;4;112.8;2;225.6
6448;25;9.49;8;75.92
6448;26;9.62;5;48.1
6448;30;69.65;3;208.95
6448;68;4.08;3;12.24
6449;23;95.0;6;570.0
6449;42;36.34;7;254.38
6449;60;1.66;2;3.32
6449;78;4.52;6;27.12
6450;4;152.38;5;761.9
6450;20;9.06;8;72.48
6450;29;36.14;6;216.84
6450;34;63.61;7;445.27
6450;57;27.11;4;108.44
6450;62;3.48;4;13.92
6450;70;1.26;8;10.08
6451;19;130.68;1;130.68
6452;19;123.83;6;742.98
6452;28;40.66;1;40.66
6452;34;38.23;5;191.15
6452;39;17.76;9;159.84
6452;55;81.62;1;81.62
6452;57;25.07;2;50.14
6453;12;8.75;7;61.25
6453;18;8.48;1;8.48
6453;71;3.25;4;13.0
6454;22;6.84;5;34.2
6454;37;46.77;1;46.77
6454;38;25.6;8;204.8
6454;49;75.97;9;683.73
6454;56;64.71;8;517.68
6454;67;4.41;9;39.69
6454;69;1.87;3;5.61
6454;71;2.25;8;18.0
6454;72;1.24;9;11.16
6454;77;3.94;6;23.64
6455;18;8.74;2;17.48
6455;24;81.81;3;245.43
6455;47;50.1;8;400.8
6455;65;1.85;5;9.25
6455;68;2.42;9;21.78
6456;22;8.23;9;74.07
6456;84;4.43;5;22.15
6457;23;85.02;4;340.08
6457;52;49.97;3;149.91
6457;79;2.26;5;11.3
6458;5;7.53;4;30.12
6458;8;9.52;5;47.6
6458;12;6.44;3;19.32
6458;24;63.26;7;442.82
6458;31;74.64;7;522.48
6458;33;54.63;2;109.26
6458;37;49.06;4;196.24
6458;42;66.63;9;599.67
6458;88;5.41;7;37.87
6459;4;175.81;6;1054.86
6459;17;98.48;2;196.96
6459;18;6.7;5;33.5
6459;23;87.47;6;524.82
6459;40;20.75;1;20.75
6459;55;79.0;2;158.0
6459;56;32.8;5;164.0
6459;59;3.12;1;3.12
6459;78;5.19;1;5.19
6460;38;21.68;3;65.04
6460;46;30.9;3;92.7
6461;23;92.89;7;650.23
6461;58;20.78;7;145.46
6461;59;2.38;1;2.38
6461;81;5.6;4;22.4
6462;2;69.18;3;207.54
6462;16;75.06;4;300.24
6462;39;19.76;8;158.08
6462;45;24.98;2;49.96
6462;55;84.05;1;84.05
6462;60;5.25;2;10.5
6462;74;5.69;8;45.52
6463;24;85.7;1;85.7
6463;58;29.68;9;267.12
6463;81;2.15;5;10.75
6464;4;133.58;7;935.06
6464;8;6.53;3;19.59
6464;17;80.54;8;644.32
6464;23;97.24;5;486.2
6464;27;111.42;3;334.26
6464;53;76.72;1;76.72
6464;59;2.68;3;8.04
6464;62;4.01;5;20.05
6464;70;3.62;3;10.86
6465;8;8.87;5;44.35
6466;8;6.56;7;45.92
6466;15;8.78;6;52.68
6466;40;25.72;3;77.16
6466;54;58.77;7;411.39
6466;61;4.58;7;32.06
6466;80;3.22;3;9.66
6466;85;5.05;3;15.15
6467;5;6.15;6;36.9
6467;15;6.8;5;34.0
6467;25;6.72;9;60.48
6467;31;54.7;9;492.3
6467;73;1.51;1;1.51
6467;75;1.45;6;8.7
6467;76;4.97;6;29.82
6467;87;3.18;3;9.54
6467;91;5.34;4;21.36
6468;52;42.14;1;42.14
6468;87;3.01;9;27.09
6469;14;121.96;5;609.8
6470;26;9.58;2;19.16
6470;41;61.48;8;491.84
6470;57;15.59;4;62.36
6470;88;3.04;4;12.16
6471;2;89.7;4;358.8
6471;37;45.77;9;411.93
6471;74;3.31;2;6.62
6471;80;1.5;1;1.5
6471;89;3.27;7;22.89
6472;17;95.74;9;861.66
6472;81;1.84;7;12.88
6473;41;59.33;5;296.65
6473;43;63.18;2;126.36
6473;48;45.64;1;45.64
